codice_istat,lat,lon
064013,40.893024,15.371941
064014,40.765961,15.199711
064015,40.924725,15.454315
064016,40.945742,14.873512
064017,40.823397,15.227145
064018,40.954637,14.777860
064019,41.020234,15.212443
064020,41.242887,15.010923
064021,40.878622,15.029119
064022,41.043075,15.180172
064023,40.920699,15.054675
064024,40.929772,14.975427
064025,41.010664,14.630234
064026,40.900252,14.834271
064027,41.041073,14.789372
064028,40.930526,14.936083
064029,40.872058,14.777423
064030,40.878348,15.323809
064031,40.878895,14.588651
064032,41.072981,15.140565
064033,41.019937,15.018348
064034,40.863225,14.732298
064035,41.020342,15.122142
064036,41.013991,15.072254
064037,41.261505,15.177008
064038,41.068175,15.059641
064039,40.968814,14.789520
064040,40.977701,15.237993
064041,41.056181,15.449472
064042,40.975071,14.933506
064043,40.875145,14.620421
064044,40.870881,15.188154
064045,40.983387,14.979882
064046,40.949266,14.847189
064047,40.901601,14.582537
064048,41.109650,15.033433
064049,40.918210,14.738279
064050,41.051028,14.995335
064051,41.255047,15.241335
064052,41.193301,15.017483
064053,40.972799,14.890855
064054,40.899315,14.713959
064055,40.956354,14.817133
064056,41.035413,14.864595
064057,40.827453,15.013684
064058,40.910028,15.006051
064059,41.002817,14.904575
064060,41.011507,15.543325
064063,40.931548,15.265524
064064,40.870864,14.678603
064065,40.934341,14.647436
064066,40.885715,15.102358
064067,40.939472,14.742909
064068,40.897930,14.604242
064069,40.931476,14.891837
064070,40.957751,15.037173
064071,41.028310,14.791271
064072,41.048968,14.885579
064073,40.998091,14.733506
064074,40.994969,14.834569
064075,40.984703,14.861973
064076,40.955672,14.670300
064077,40.849626,14.667663
064078,41.030496,14.719278
064079,40.968829,15.155027
064080,41.036333,14.591073
064081,40.916642,14.896162
064082,40.966637,14.978521
064083,41.016321,14.670895
064084,40.875803,14.838793
064085,41.063587,15.204714
064086,40.927226,14.859467
064087,41.086308,15.229076
064088,40.874404,14.877496
064089,40.854487,15.363824
064090,41.006772,14.991740
064091,40.973714,14.746034
064092,40.917959,15.178907
064093,41.009891,14.850819
064095,40.885364,14.882868
064096,41.213855,15.211923
064097,41.087611,15.321963
064098,40.743822,15.216672
064099,40.835894,14.897650
064100,40.961982,14.656523
064101,40.830834,14.842838
064102,40.908542,14.891331
064103,40.949662,14.615656
064104,41.018399,15.138559
064105,40.955984,14.726114
064106,40.893809,14.649675
064107,41.009989,14.965527
064108,40.854602,15.243155
064109,40.941191,15.096646
064110,41.030424,14.917806
064111,41.026807,14.808827
064112,41.054144,15.246827
064113,41.011183,14.818813
064114,41.038654,15.284680
064115,41.082994,15.255484
064116,41.062305,14.923006
064117,40.972441,15.098710
064118,41.109304,15.150999
064119,40.870402,14.933228
064120,41.123214,15.220135
064121,40.817386,14.795985
065001,40.737426,15.059143
065002,40.348340,15.000217
065003,40.495420,15.104551
065004,40.176348,15.435955
065005,40.526916,15.125128
065006,40.633805,14.580779
065007,40.740157,14.565411
065008,40.446300,15.251542
065009,40.160069,15.193990
065010,40.462154,15.552050
065011,40.635997,14.608082
065012,40.544619,15.421275
065013,40.738098,14.771059
065014,40.597276,14.961306
065015,40.420579,15.304927
065016,40.828983,14.708681
065017,40.636889,15.353313
065018,40.283506,15.623794
065019,40.564744,15.496376
065020,40.779082,14.843939
065021,40.035443,15.367106
065022,40.655920,15.119918
065023,40.293559,15.308198
065024,40.249843,15.322586
065025,40.454200,15.026676
065026,40.214972,15.682004
065027,40.156812,15.646533
065028,40.199450,15.133547
065029,40.186143,15.519513
065030,40.506016,15.232699
065031,40.274701,14.949952
065032,40.216655,15.180461
065033,40.821801,15.320650
065034,40.786935,14.690284
065035,40.417337,15.212561
065036,40.727934,14.847163
065037,40.706304,14.703287
065038,40.103636,15.386178
065039,40.065963,15.304854
065040,40.186195,15.252374
065041,40.659639,14.696743
065042,40.353003,15.118637
065043,40.717132,15.322142
065044,40.615144,14.569943
065045,40.517173,15.200756
065046,40.650483,15.243448
065047,40.711113,14.589390
065048,40.452228,15.403980
065049,40.177350,15.311610
065050,40.566995,15.019381
065051,40.391614,15.244602
065052,40.777581,14.800709
065053,40.624693,14.551960
065054,40.165772,15.318763
065055,40.737126,14.880489
065056,40.735131,14.938630
065057,40.275491,15.220649
065058,40.389731,15.088740
065059,40.086807,15.555534
065060,40.307025,15.019670
065061,40.309530,15.356999
065062,40.166888,15.396695
065063,40.780252,15.338132
065064,40.279003,15.090862
065065,40.348317,15.227766
065066,40.655540,14.662210
065067,40.779714,14.739379
065068,40.656101,14.627839
065069,40.258550,15.272789
065070,40.158126,15.358895
065071,40.234533,14.987334
065072,40.655247,14.930846
065073,40.687350,14.986520
065074,40.359033,15.181296
065075,40.332922,15.508173
065076,40.263153,15.726299
065077,40.155753,15.526059
065078,40.758881,14.637263
065079,40.744213,14.676194
065080,40.228007,15.334387
065081,40.351152,15.062545
065082,40.663933,15.029881
065083,40.689780,15.207540
065084,40.252102,15.108928
065085,40.298583,15.182336
065086,40.489301,15.302527
065087,40.338748,15.657069
065088,40.756456,14.607490
065089,40.654712,15.293566
065090,40.722510,14.761668
065091,40.281102,15.005653
065092,40.296453,15.145541
065093,40.543422,15.450903
065094,40.536645,15.384897
065095,40.328800,15.422456
065096,40.114466,15.251343
065097,40.509741,15.478257
065098,40.193121,15.062011
065099,40.634315,14.893563
065100,40.611998,14.466017
065101,40.585607,15.218421
065102,40.615473,14.526069
065103,40.328172,15.075635
065104,40.673444,14.605879
065105,40.671080,15.450838
065106,40.440819,15.155524
065107,40.138000,15.442878
065108,40.761197,14.681530
065109,40.212646,15.435951
065110,40.620824,15.439194
065111,40.402484,15.351264
065112,40.301681,15.097441
065113,40.382861,15.397435
065114,40.390776,15.611661
065115,40.250043,15.174369
065116,40.679956,14.795640
065117,40.597778,15.450198
065118,40.705062,14.865957
065119,40.054264,15.459440
065120,40.685817,15.386443
065121,40.698026,14.841732
065122,40.776086,14.581794
065123,40.221763,15.038437
065124,40.122657,15.284801
065125,40.450712,15.487711
065126,40.417655,15.491766
065127,40.102488,15.518741
065128,40.465480,15.345971
065129,40.447040,15.500969
065130,40.746564,14.590871
065131,40.812734,15.352742
065132,40.792637,14.607228
065133,40.257776,15.537560
065134,40.069998,15.638482
065135,40.809073,14.623707
065136,40.325228,15.574529
065137,40.758190,14.536357
065138,40.664589,14.586406
065139,40.239694,15.022499
065140,40.566583,15.101646
065141,40.264891,15.075751
065142,40.805403,14.686432
065143,40.585796,15.310638
065144,40.225669,15.099516
065145,40.317288,15.252689
065146,40.402340,15.505307
065147,40.320772,15.042771
065148,40.098665,15.641256
065149,40.133366,15.483330
065150,40.118072,15.623564
065151,40.692006,14.636350
065152,40.406130,15.124514
065153,40.302032,15.396078
065154,40.229172,15.250094
065155,40.752300,15.267006
065156,40.101275,15.591145
065157,40.672090,14.711649
065158,40.620868,14.942529
066001,42.189753,13.711549
066002,42.076349,13.584638
066003,41.712659,14.003399
066004,41.988405,13.818793
066005,41.869534,14.166546
066006,42.043255,13.423444
066007,41.791794,13.584481
066008,42.455958,13.284030
066009,42.354529,13.586083
066010,41.761859,13.975383
066011,41.915333,13.786086
066012,42.004862,13.861424
066013,42.453559,13.208451
066014,42.356293,13.703111
066015,41.995684,14.071975
066016,42.545814,13.361221
066017,41.934618,13.400275
066018,41.986393,14.022301
066019,42.270759,13.807060
066020,41.980584,13.370904
066021,42.526178,13.306833
066022,42.253243,13.676188
066023,42.001631,13.250926
066024,42.323603,13.685674
066025,42.113145,13.117709
066026,42.395238,13.742093
066027,42.098091,13.744886
066028,41.772167,14.142364
066029,41.978413,13.321698
066030,42.322753,13.686850
066031,42.104700,13.718625
066032,42.088410,13.591070
066033,42.052792,13.604443
066034,41.888939,13.484510
066035,41.772589,13.913394
066036,41.900100,13.412208
066037,42.038205,13.767062
066038,42.055010,13.637431
066039,41.893351,13.562439
066040,42.212091,13.791526
066041,42.142917,13.854377
066042,42.250515,13.586033
066043,42.223268,13.611926
066044,42.296392,13.495195
066045,42.115326,13.681459
066046,41.911282,13.740429
066047,42.067141,13.778402
066048,42.003850,13.890519
066049,42.383905,13.413447
066050,41.905849,13.675816
066051,41.943393,13.478777
066052,42.259099,13.374734
066053,42.132714,13.333295
066054,42.123465,13.431329
066055,42.151668,13.740937
066056,42.540085,13.235820
066057,41.840107,13.446456
066058,42.235868,13.734708
066059,42.274610,13.471916
066060,42.343207,13.759702
066061,41.779412,13.850902
066062,42.070844,13.049851
066063,41.981968,13.751505
066064,41.945243,13.625172
066065,42.133667,13.517509
066066,42.056285,14.026562
066067,42.057411,13.114992
066068,41.806147,13.796120
066069,42.013595,13.635350
066070,41.913451,14.064396
066071,41.960796,13.945795
066072,42.453505,13.335829
066073,42.323674,13.544422
066074,42.273266,13.615950
066075,42.097468,13.902689
066076,42.059928,13.841184
066077,42.102310,13.808513
066078,41.857232,14.062626
066079,42.133783,13.899390
066080,42.020020,13.119841
066081,42.233725,13.473645
066082,42.200957,13.497008
066083,41.902432,13.992061
066084,41.842995,14.090161
066085,42.008909,13.610905
066086,42.179817,13.772931
066087,42.277946,13.557247
066088,42.282607,13.659543
066089,42.117643,13.203156
066090,42.283051,13.510679
066091,42.376450,13.643700
066092,41.828649,13.513909
066093,41.877666,13.907345
066094,41.757366,14.053639
066095,42.352564,13.226833
066096,42.055708,13.355037
066097,42.154593,13.655413
066098,42.068571,13.922459
066099,42.071485,13.242191
066100,42.189222,13.648778
066101,42.290726,13.274458
066102,41.936505,13.532188
066103,41.933548,13.811252
066104,42.336126,13.782785
066105,42.263907,13.534879
066106,41.831805,13.662892
066107,41.798819,13.928706
066108,42.133779,13.807831
067001,42.820994,13.891995
067002,42.843910,13.750034
067003,42.474727,13.777757
067004,42.589790,13.988669
067005,42.593940,13.732185
067006,42.739677,13.818862
067007,42.522495,13.801912
067008,42.731703,13.695973
067009,42.664142,13.798862
067010,42.542593,13.726732
067011,42.668150,13.831434
067012,42.490346,13.730497
067013,42.520637,13.873577
067014,42.532541,13.940303
067015,42.586145,13.851090
067016,42.589388,13.805528
067017,42.789418,13.676531
067018,42.549874,13.684834
067019,42.868101,13.873365
067020,42.858632,13.816984
067021,42.824390,13.857955
067022,42.624042,13.482774
067023,42.569704,13.482209
067024,42.529550,13.530750
067025,42.746799,13.948609
067026,42.491356,13.635519
067027,42.559332,13.897206
067028,42.579874,13.629952
067029,42.654988,13.933536
067030,42.740640,13.889770
067031,42.818959,13.812018
067032,42.658003,13.894951
067033,42.581590,13.766111
067034,42.493620,13.549895
067035,42.609795,14.042172
067036,42.678491,13.496792
067037,42.679202,13.975325
067038,42.817997,13.704980
067039,42.787830,13.821606
067040,42.552106,14.091507
067041,42.660331,13.702932
067042,42.824143,13.780679
067043,42.676080,13.609552
067044,42.800180,13.890371
067045,42.551516,13.637939
067046,42.721536,13.488689
067047,42.867738,13.907237
068001,42.195133,14.037265
068002,42.289124,13.989752
068003,42.217773,13.949598
068004,42.302258,13.850418
068005,42.226577,13.831202
068006,42.471833,14.101029
068007,42.150900,14.044801
068008,42.337440,13.843566
068009,42.234405,13.900604
068010,42.356833,13.963350
068011,42.369324,14.109420
068012,42.511500,14.059110
068013,42.347895,13.926815
068014,42.376388,13.880384
068015,42.468720,14.048588
068016,42.276790,13.874458
068017,42.312519,13.939713
068018,42.512589,13.984175
068019,42.425617,13.822166
068020,42.227210,14.050027
068021,42.402329,13.968344
068022,42.279740,14.065034
068023,42.417792,13.863440
068024,42.485758,14.143097
068025,42.432350,14.065781
068026,42.342058,14.004886
068027,42.467846,13.895096
068028,42.458724,14.211692
068029,42.246469,13.871410
068030,42.395010,14.061611
068031,42.476699,13.984404
068032,42.286031,13.910861
068033,42.164220,13.844386
068034,42.186478,14.073516
068035,42.338854,14.045230
068036,42.151553,13.929023
068037,42.104373,14.040620
068038,42.232683,13.984239
068039,42.253938,13.992837
068040,42.229902,14.102778
068041,42.435104,14.133463
068042,42.202859,13.919645
068043,42.251144,13.930714
068044,42.266115,14.030532
068045,42.344640,13.892458
068046,42.383096,13.843707
069001,42.111221,14.355206
069002,42.081607,14.390199
069003,42.291505,14.258977
069004,42.259483,14.305083
069005,42.058521,14.450351
069006,42.040152,14.372399
069007,41.913483,14.310038
069008,42.308738,14.169294
069009,41.986538,14.320856
069010,42.285971,14.290164
069011,42.000479,14.509301
069012,41.919331,14.534035
069013,42.261186,14.214413
069014,42.052956,14.519497
069015,42.164924,14.573253
069016,42.297155,14.115335
069017,42.128901,14.285842
069018,42.193988,14.349741
069019,41.823877,14.539644
069020,41.876077,14.438688
069021,41.877245,14.583739
069022,42.351353,14.145122
069023,41.948987,14.289360
069024,42.083684,14.219783
069025,41.998564,14.205390
069026,41.990856,14.388160
069027,42.284080,14.335656
069028,42.034200,14.692602
069029,41.946863,14.651150
069030,42.246301,14.175052
069031,42.094506,14.154234
069032,42.234282,14.244315
069033,42.234107,14.475976
069034,41.900980,14.491016
069035,42.411170,14.267023
069036,41.979504,14.661530
069037,42.263964,14.381143
069038,42.028524,14.609439
069039,41.902698,14.203573
069040,42.051498,14.268354
069041,42.049799,14.557563
069042,42.311742,14.281950
069043,42.186458,14.239842
069044,41.989690,14.486253
069045,42.052806,14.164004
069046,42.222310,14.403494
069047,42.002555,14.684093
069048,41.993755,14.166819
069049,41.950980,14.553595
069050,42.359951,14.286058
069051,41.963225,14.429947
069052,41.933719,14.391208
069053,41.969058,14.331391
069054,41.971271,14.239242
069055,42.100881,14.642648
069056,42.195857,14.454914
069057,42.228783,14.287097
069058,42.336311,14.371825
069059,42.171254,14.489385
069060,41.971966,14.122458
069061,41.951396,14.603384
069062,42.129266,14.222137
069063,42.002512,14.316984
069064,42.141323,14.172213
069065,42.107277,14.393524
069066,41.916778,14.243923
069067,42.253657,14.327314
